X,Y,osm_id,amenity,name,addr:housenumber,brand,operator,addr:housename,ref,ele,shop,sport,cuisine,addr:city,addr:postcode,addr:state,phone,opening_hours,contact:yelp,addr:street,website,brand:wikidata,addr:unit,addr:country,outdoor_seating,takeaway,capacity,smoking,microbrewery,organic,wheelchair,internet_access:fee,drive_in,internet_access,name_1,email,toilets:wheelchair,delivery,name:en,payment:bitcoin,description,contact:phone,wheelchair:description,contact:facebook,contact:website,level,drive_through,wifi,payment:mastercard,start_date,facebook,payment:visa,addr:full,addr:building,fax,amenity2,OWNER,owner2,wikidata,addr:suite,short_name,old_name:ja,alt_name,old_name,old_website,payment:discover_card,payment:american_express,breakfast,payment:coins,payment:debit_cards,payment:notes,payment:cash,contact:instagram,contact:twitter,website_1,delivery:partner,payment:android_pay,payment:apple_pay,payment:samsung_pay,suite,is_in,contact:google_plus,payment:visa_debit,name:kr,payment:credit_cards,far_accessible,contact:youtube,twitter,reservation,payment:giftcards,name:zh,long_name,pricerange,name:ja,craft,diet:vegetarian
-81.0875629,32.0730491,1474142329,restaurant,Brasserie,,,,,,,,,french,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inside and outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0886319,32.0782209,5455509255,restaurant,The Melting Pot,,,,,,,,,fondue,,,,,,,,meltingpot.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0899213,32.0796172,1584478624,restaurant,Pink House Restaurant,23,,,,,,,,american,,31401,,+1 912-232-4286,"Mo 17:00-22:30;Tu-Th 11:00-14:30,17:00-22:30;Fr-Sa 11:00-14:30,17:00-23:00,Su 17:00-22:30",,Abercorn Street,https://www.facebook.com/pages/The-Olde-Pink-House/120116281338215,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0871009,32.079674,2770466550,restaurant,B. Mathew’s Eatery,325,,,,,,,,american,Savannah,31401,,,,,East Bay Street,https://bmatthewseatery.com,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0845732,32.0768618,5449340147,restaurant,Cha Bella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0724478,32.0440137,5457475328,restaurant,Zoës Kitchen,,,,,,,,,mediterranean,,,,,,,,www.zoeskitchen.com,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0681021,32.0444698,4572128565,restaurant,Subway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0968002,32.0803821,3372910441,restaurant,Spudnik Gourmet Potato Bowls,416,,,,,,,,Potato_Dishes,Savannah,31401,GA,+1 912-232-1986,"Mo-We 12:00-20:00; Th-Sa 12:00-03:30",,West Broughton Street,http://spudniksavannah.com/#spuds,,,,,yes,,no,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0967861,32.0809119,3372910036,restaurant,Ampersand,,,,,,,,,,,,,+1 912-232-4272,"Mo-Fr 17:00-03:00;Sa 11:00-03:00;Su 11:00-02:00",,,http://andsavannah.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0964721,32.0808212,3372910037,restaurant,Boomy's,409,,,,,,,,thai,Savannah,,GA,+1 912-436-6660,"Mo-Fr 11:00-03:00;Sa 12:00-03:00;Su 12:00-02:00",,West Congress Street,http://www.boomysbar.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0956065,32.0808432,973804028,restaurant,Belford's Savannah,315,,,,,,,,seafood,Savannah,,GA,+1 912-233-2626,"Mo-Su 11:00-16:00,17:00-22:00",,West Saint Julian Street,http://belfordssavannah.com/,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0946076,32.0806107,3698934006,restaurant,Bynd's Famous Cookies,,,,,,,,,cookie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0943861,32.0805341,3686165737,restaurant,Wild Wing Cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0934022,32.0811718,1544379877,restaurant,Heiwas,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0932961,32.0822712,3372910039,restaurant,Chart House,202,,,,,,,,seafood,Savannah,,GA,+1 912-234-6686,"Mo-Th 17:00-21:00;Fr 17:00-22:00;Sa 11:00-22:00;Su 11:00-21:00",,West Bay Street,http://www.chart-house.com/,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0929201,32.0821499,3372910043,restaurant,Fiddler's Crab House,131,,seafood,,,,,,,Savannah,,GA,+1 912-644-7172,"Mo-Th 11:00-22:00;Fr-Sa 11:00-23:00;Su 11:00-22:00",,West River Street,http://liveoakstore.com/fiddlersriverstreet,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0923743,32.0807399,5458065966,restaurant,Co,10,,,,,,,,asian,Savannah,31401,,,,,Whitaker Street,www.eatatco.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0903607,32.080219,2186774366,restaurant,Isaac's on Drayton,,,,,,,,,,,,,+1 912-231-0100,"Mo 16:00-23:00; Tu-Th 11:00-23:00; Fr-Sa 11:00-02:00; Su 12:30-23:00",,,http://www.facebook.com/pages/Isaacs-on-Drayton/176039035917,,,,,,,,,,,,,,,isaacsat9drayton@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0907204,32.0806269,2186328838,restaurant,Tondees Tavern,7,,,,,,,,regional,Savannah,31401,,1 912 341 7427,,,East Bay Street,tondees.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0903277,32.0813657,2186328839,restaurant,Vics on the River,,,,,,,,,,,,,+1 912-721-1000,"Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 11:00-22:00",,,www.vicsontheriver.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0901385,32.0813184,3372038641,restaurant,Barracuda Bob's Bar & Grill,19,,,,,,,,,,,,+1 912-777-4381,"Mo-Fr 11:00-22:30;Sa-Su 11:00-23:30",,East River Street,https://www.facebook.com/pages/Barracuda-Bobs-Bar-Grill/225036924320233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0923795,32.0817927,3372910438,restaurant,Rocks on the Roof,,,,,,,,,,,,,,,,,http://www.bohemianhotelsavannah.com/dining/restaurant/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0927529,32.0820804,2361313980,restaurant,River House,125,,,,,,,,seafood,,,,912-234-1900,,,West River Street,http://www.savannahriverhouse.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0923175,32.0818993,3372910437,restaurant,Rocks on the River,,,,,,,,,,,,,,,,,http://www.bohemianhotelsavannah.com/dining/restaurant/,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0907648,32.0814749,3372038644,restaurant,Olympia Cafe,,,,,,,,,greek,,,,+1 912-233-3131,Mo-Su 11:00-22:00,,,http://www.olympiacafe.net/,,,,,,,,,,,,,,,frances@olympiacafe.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0894577,32.0810809,3372038643,restaurant,Hueys On The River,,,,,,,,,,,,,(912) 234-7385,"Mo-Th 07:00-22:00;Fr-Su 08:00-23:00",,,http://www.hueysontheriver.net/,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.089321,32.0810468,3372038877,restaurant,Tubby's Seafood,,,seafood,,,,,,,,,,+1 912-233-0770,"Mo-Th 07:30-22:00;Fr-Sa 07:30-23:00;Su 07:30-22:00",,,http://liveoakstore.com/tubbysriverstreet,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0890097,32.0810363,2186328641,restaurant,Bernie's Restaurant and Bar,,,,,,,,,,,,,(912) 236-1827,,,,http://berniesoysterhouse.com/riverstreet.htm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0876945,32.0806817,3377444157,restaurant,Boar's Head Grill & Tavern,1,,,,,,,,,Savannah,,GA,+1 912-651-9660,"Mo-Th 11:00-22:00;Fr-Sa 11:00-23:00;Su 12:00-22:00",,Lincoln Street,http://www.boarsheadgrillandtavern.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.088627,32.0808141,5451319844,restaurant,Two Cracked Eggs Café,202,,,,,,,,,,31401,,,,,East Bay Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0867143,32.0805453,3377444180,restaurant,Spankys River Street,,,,,,,,,pizza,,,,+1 912-236-3009,"Mo-Th 11:00-22:00;Fr-Sa 11:00-23:00;Su 11:00-22:00",,,http://liveoakstore.com/spankys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0869646,32.0805982,3377444182,restaurant,The Shrimp Factory,,,,,,,,,,,,,(912) 236-4229,"Mo-Sa 11:00-22:00;Su 12:00-22:00",,,http://www.theshrimpfactory.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0859443,32.0803381,3377444166,restaurant,One Eyed Lizzy's,417,,,,,,,,mexican,Savannah,,GA,+1 912-341-8897,"Mo-Th 11:00-22:00;Fr-Sa 11:00-22:30;Su 11:00-22:00",,East River Street,https://www.facebook.com/pages/One-Eyed-Lizzys/108118835895847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0852875,32.0803542,3377444164,restaurant,Joe's Crab Shack,,,,,,,,,,,,,+1 912-232-1830,,,,http://www.joescrabshack.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0854892,32.0834958,5182291857,restaurant,Aqua Star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-81.0060774,32.0418156,4266669604,restaurant,Pizza Hut,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-80.8828093,32.0141575,3687409543,restaurant,Coco's Sunset Grille,1,,,,,,,,seafood,Tybee Island,31328,,,,,Old US Highway 80,www.cocostybee.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-80.8826872,32.013274,3698959946,restaurant,Bubba Gumbo's Waterfront Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-80.8481944,31.9920462,974148142,restaurant,Bernie's Restaurant,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-80.8547849,31.9973143,974135084,restaurant,A.J.'s Dockside Restaurant,,,,,,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-80.8492148,31.9928494,974173833,restaurant,Sun,,,,,,-0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-80.8486907,31.9935509,974162215,restaurant,The Breakfast Club,,,,,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-80.8482571,31.9957578,974163829,restaurant,Social,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-80.8431482,32.0126549,974196620,restaurant,Sundaes,,,,,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-80.8436144,32.0129884,974193936,restaurant,Mexi-Cali Mexican Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-80.8420945,32.0124981,974188459,restaurant,McElwee's Seafood Restaurant,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-80.8438414,32.0218094,967623069,restaurant,North Beach Bar & Grill,33,,,,,-6.6,,,,Tybee Island,31328,,,,,Meddin Dr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.1724238,34.2544964,5479025105,restaurant,Rome City Brewing Co.,,,,,,,,,"bbq;bar&grill",Rome,,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.1692454,34.2811397,1661826695,restaurant,Fuddruckers,,,,,,,,,burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.1756192,34.3013429,1661794288,restaurant,Landmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.9924306,33.923734,3312071356,restaurant,Scott's Market,,,,,,,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.7493375,33.750772,5904324467,restaurant,Gumbeaux's,12403,,,,,,,,cajun,Douglasville,30134,Ga,,,,Veterans Memorial Hwy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.7489818,33.750908,5904324463,restaurant,,12391,,,,,,,,,Douglasville,30134,Ga,,,,Veterans Memorial Hwy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.7486189,33.7510635,5904244368,restaurant,Irish Bred Pub & Restuarant,12377,,,,,,,,,Douglasville,30134,Ga,,,,Veterans Memorial Hwy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.8114458,33.818874,3023123438,restaurant,Waffle House,,,,,,,,,coffee_shop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.8017525,33.9103569,2367994126,restaurant,Captain D's,,,,,,,,,seafood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.8004579,33.9110906,2367994132,restaurant,Papa John's,,,,,,,,,pizza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.7985639,33.9110011,2367994130,restaurant,Baby Jane's,,,,,,,,,regional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.7982522,33.9109836,2367994129,restaurant,Krystal,,,,,,,,,burger,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.7549493,33.8899878,5964169313,restaurant,Happy Hawg BBQ,4484,,,,,,,,barbecue,Hiram,30141,GA,+1 (770) 635-8696,"Mo-Th 11:00-20:30; Fr-Sa 11:00-21:00; Su 11:00-20:00",,Jimmy Lee Smith Parkway,http://happyhawgbbq.co/,,,,,,,,,,,,,,,,,,,,,+1 (770) 635-8696,,,http://happyhawgbbq.co/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.0537617,33.9990914,5892834910,restaurant,Knuckleheads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.05202,33.9972945,974333910,restaurant,Spice Street Grill,108,,Frankie Pence,,,,,,contemporary_cuisine,Rockmart,,,770-684-1611,,,East Church Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108 East Church Street, Rockmart, Georgia 30153",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.0417838,33.9967163,5889545084,restaurant,House of China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.0428298,34.0099732,5889538704,restaurant,Waffle House,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.0423685,34.0098932,5889538705,restaurant,Pizza Hut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-85.0284371,34.0107247,5889538709,restaurant,Jeffersons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.64066,33.7982005,5863637394,restaurant,Smackin' Good,10153,,,,,,,,"seafood;cajun",Austell,30168,Ga,,,,Veterans Memorial Hwy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.640473,33.798415,5863637389,restaurant,Great Wall,10143,,,,,,,,,Austell,30168,Ga,,,,Veterans Memorial Hwy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.6063749,33.779742,3885160667,restaurant,Waffle House,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.6087804,33.780962,471275032,restaurant,Shoney's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.6056218,33.7747053,471275059,restaurant,Cracker Barrel,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.6022359,33.772209,3885170657,restaurant,La Fiesta,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.6052459,33.778516,3885160947,restaurant,IHOP,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.6052459,33.778516,3885160666,restaurant,IHOP,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.5836009,33.8560017,786584023,restaurant,Taco Mac,1025,,,,,,,,bar&grill,,,,+1-770-801-8773,"Mo-Fr 11:00-26:00; Sa 11:00-27:00; Su 11:00-24:00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,+1-770-801-8781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.5866729,33.8819949,3163874633,restaurant,China King,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4756104,33.8108178,2744816122,restaurant,Waffle House,2001,,,,,,,,,Atlanta,30318,,,,,James Jackson Parkway Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4278085,33.7851436,3891207760,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4255991,33.7892067,5258449441,restaurant,Agavero Cantina,1133,,,,,,,,mexican,Atlanta,30318,Ga,,,,Huff Road Northwest,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4252647,33.7892146,3695986247,restaurant,Twisted Soul Cookhouse & Pours,1133,,,,,,,,"southern;brunch",Atlanta,30318,Ga,,,,Huff Road Northwest,,,,,yes,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4259485,33.7935744,766123320,restaurant,Bone Garden Cantina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.4229149,33.78878,2280263719,restaurant,Urban PL8,,,,,,,,,regional,,,,,,,,,,,,yes,yes,,no,no,,yes,no,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3951709,33.7501593,3517775855,restaurant,Kelz Kitchen & Speakeasy Lounge,156,,,,,,,,,Atlanta,30303,GA,404-552-0323,,,Forsyth Street Northwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3946492,33.7520509,3503535436,restaurant,Buddy's Snack Bar,215,,,,,,,,american,Atlanta,30303,GA,404-525-3780,,,Mitchell Street Southwest,"https://www.google.com/maps/place/Buddy's+Snack+Bar/@33.751899,-84.395079,3a,75y,265.13h,90t/data=!3m5!1e1!3m3!1smGdkSfWa-u1CaO3ImPPuvg!2e0!3e2!4m2!3m1!1s0x0:0x2a8d187653b0156d!6m1!1e1",,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3925826,33.7505825,3890754557,restaurant,2 Boys BBQ,142,,,,,,,,barbecue,Atlanta,30303,GA,,,,Mitchell Street Southwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3922816,33.7504068,3516126136,restaurant,Fred's Country Kitchen,132,,,,,,,,regional,Atlanta,30303,GA,404-524-5665,Mo-Su 07:00-15:00,,Mitchell Street Southwest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3921577,33.752256,3499564754,restaurant,Yumm Teriyaki,87,,,,,,,,japanese,Atlanta,30303,GA,404-223-2310,Mo-Sa 10:30-03:00,,Peachtree Street Southwest,,,B,,,yes,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-84.3893067,33.7551777,2698565984,restaurant,Anatolia Mediterranean Cafe,52,,,,,Ground floor,,,mediterranean,Atlanta,30303,,,"Mo-Fr 11:00-24:00, Sa 16:00-02:00",,Peachtree Street,http://theanatoliacafe.com/,,,,,,75,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
